CustomerID,SignupDate,ContractType,PaymentMethod,Age
CUST-03079,2023-05-09 06:00:00,Month-to-month,Bank Transfer,42
CUST-03080,2023-05-09 07:00:00,Two year,Credit Card,69
CUST-03081,2023-05-09 08:00:00,One year,Mailed Check,77
CUST-03082,2023-05-09 09:00:00,Two year,Mailed Check,74
CUST-03083,2023-05-09 10:00:00,Month-to-month,,76
CUST-03084,2023-05-09 11:00:00,Month-to-month,Electronic Check,40
CUST-03085,2023-05-09 12:00:00,One year,Electronic Check,39
CUST-03086,2023-05-09 13:00:00,One year,Electronic Check,21
CUST-03087,2023-05-09 14:00:00,Month-to-month,Credit Card,51
CUST-03088,2023-05-09 15:00:00,Month-to-month,Mailed Check,73
CUST-03089,2023-05-09 16:00:00,Month-to-month,Bank Transfer,23
CUST-03090,2023-05-09 17:00:00,Month-to-month,Electronic Check,45
CUST-03091,2023-05-09 18:00:00,Month-to-month,Electronic Check,48
CUST-03092,2023-05-09 19:00:00,Two year,Electronic Check,52
CUST-03093,2023-05-09 20:00:00,Month-to-month,Bank Transfer,56
CUST-03094,2023-05-09 21:00:00,Two year,Electronic Check,59
CUST-03095,2023-05-09 22:00:00,Month-to-month,Bank Transfer,40
CUST-03096,2023-05-09 23:00:00,One year,Mailed Check,23
CUST-03097,2023-05-10 00:00:00,Two year,Mailed Check,33
CUST-03098,2023-05-10 01:00:00,Month-to-month,Mailed Check,19
CUST-03099,2023-05-10 02:00:00,Month-to-month,Credit Card,41
CUST-03100,2023-05-10 03:00:00,Month-to-month,Bank Transfer,34
CUST-03101,2023-05-10 04:00:00,Month-to-month,Electronic Check,62
CUST-03102,2023-05-10 05:00:00,One year,Electronic Check,18
CUST-03103,2023-05-10 06:00:00,Two year,Electronic Check,23
CUST-03104,2023-05-10 07:00:00,Month-to-month,Electronic Check,22
CUST-03105,2023-05-10 08:00:00,Month-to-month,Credit Card,74
CUST-03106,2023-05-10 09:00:00,Month-to-month,Electronic Check,62
CUST-03107,2023-05-10 10:00:00,One year,Credit Card,77
CUST-03108,2023-05-10 11:00:00,Month-to-month,Bank Transfer,72
CUST-03109,2023-05-10 12:00:00,Month-to-month,Mailed Check,67
CUST-03110,2023-05-10 13:00:00,One year,Electronic Check,46
CUST-03111,2023-05-10 14:00:00,One year,Mailed Check,29
CUST-03112,2023-05-10 15:00:00,Month-to-month,Bank Transfer,56
CUST-03113,2023-05-10 16:00:00,One year,Bank Transfer,64
CUST-03114,2023-05-10 17:00:00,Month-to-month,Electronic Check,20
CUST-03115,2023-05-10 18:00:00,Month-to-month,Bank Transfer,65
CUST-03116,2023-05-10 19:00:00,Two year,Mailed Check,18
CUST-03117,2023-05-10 20:00:00,One year,Electronic Check,44
CUST-03118,2023-05-10 21:00:00,Month-to-month,Credit Card,65
CUST-03119,2023-05-10 22:00:00,Month-to-month,Electronic Check,41
CUST-03120,2023-05-10 23:00:00,Month-to-month,Mailed Check,79
CUST-03121,2023-05-11 00:00:00,Month-to-month,Electronic Check,61
CUST-03122,2023-05-11 01:00:00,Month-to-month,Electronic Check,36
CUST-03123,2023-05-11 02:00:00,Month-to-month,Mailed Check,76
CUST-03124,2023-05-11 03:00:00,Month-to-month,Electronic Check,25
CUST-03125,2023-05-11 04:00:00,One year,,72
CUST-03126,2023-05-11 05:00:00,One year,Mailed Check,61
CUST-03127,2023-05-11 06:00:00,One year,Bank Transfer,64
CUST-03128,2023-05-11 07:00:00,Month-to-month,Mailed Check,19
CUST-03129,2023-05-11 08:00:00,Two year,Electronic Check,78
CUST-03130,2023-05-11 09:00:00,Two year,Credit Card,47
CUST-03131,2023-05-11 10:00:00,Two year,Credit Card,47
CUST-03132,2023-05-11 11:00:00,Two year,Mailed Check,66
CUST-03133,2023-05-11 12:00:00,Two year,,56
CUST-03134,2023-05-11 13:00:00,Month-to-month,Electronic Check,62
CUST-03135,2023-05-11 14:00:00,Month-to-month,Electronic Check,49
CUST-03136,2023-05-11 15:00:00,One year,Mailed Check,18
CUST-03137,2023-05-11 16:00:00,One year,Electronic Check,55
CUST-03138,2023-05-11 17:00:00,One year,Bank Transfer,30
CUST-03139,2023-05-11 18:00:00,Month-to-month,Electronic Check,28
CUST-03140,2023-05-11 19:00:00,Month-to-month,Mailed Check,27
CUST-03141,2023-05-11 20:00:00,Month-to-month,Bank Transfer,65
CUST-03142,2023-05-11 21:00:00,Two year,Bank Transfer,76
CUST-03143,2023-05-11 22:00:00,Month-to-month,Credit Card,43
CUST-03144,2023-05-11 23:00:00,Month-to-month,Electronic Check,73
CUST-03145,2023-05-12 00:00:00,Month-to-month,Mailed Check,72
CUST-03146,2023-05-12 01:00:00,Month-to-month,Credit Card,37
CUST-03147,2023-05-12 02:00:00,Two year,Credit Card,34
CUST-03148,2023-05-12 03:00:00,One year,Electronic Check,34
CUST-03149,2023-05-12 04:00:00,One year,Electronic Check,21
CUST-03150,2023-05-12 05:00:00,Month-to-month,Mailed Check,22
CUST-03151,2023-05-12 06:00:00,One year,Credit Card,77
CUST-03152,2023-05-12 07:00:00,Month-to-month,Mailed Check,40
CUST-03153,2023-05-12 08:00:00,One year,Credit Card,63
CUST-03154,2023-05-12 09:00:00,Month-to-month,Credit Card,69
CUST-03155,2023-05-12 10:00:00,Month-to-month,Credit Card,27
CUST-03156,2023-05-12 11:00:00,One year,,63
CUST-03157,2023-05-12 12:00:00,Two year,Credit Card,45
CUST-03158,2023-05-12 13:00:00,Month-to-month,,50
CUST-03159,2023-05-12 14:00:00,Two year,Credit Card,60
CUST-03160,2023-05-12 15:00:00,Month-to-month,Bank Transfer,43
CUST-03161,2023-05-12 16:00:00,Month-to-month,Electronic Check,72
CUST-03162,2023-05-12 17:00:00,Month-to-month,Bank Transfer,67
CUST-03163,2023-05-12 18:00:00,Month-to-month,Electronic Check,65
CUST-03164,2023-05-12 19:00:00,Month-to-month,Mailed Check,46
CUST-03165,2023-05-12 20:00:00,Month-to-month,Bank Transfer,44
CUST-03166,2023-05-12 21:00:00,Month-to-month,Mailed Check,35
CUST-03167,2023-05-12 22:00:00,Two year,Credit Card,57
CUST-03168,2023-05-12 23:00:00,Month-to-month,Mailed Check,77
CUST-03169,2023-05-13 00:00:00,One year,Mailed Check,27
CUST-03170,2023-05-13 01:00:00,Month-to-month,Mailed Check,75
CUST-03171,2023-05-13 02:00:00,One year,Mailed Check,59
CUST-03172,2023-05-13 03:00:00,Month-to-month,Electronic Check,22
CUST-03173,2023-05-13 04:00:00,Month-to-month,Bank Transfer,27
CUST-03174,2023-05-13 05:00:00,Month-to-month,Electronic Check,67
CUST-03175,2023-05-13 06:00:00,Month-to-month,,38
CUST-03176,2023-05-13 07:00:00,Month-to-month,Electronic Check,41
CUST-03177,2023-05-13 08:00:00,One year,Mailed Check,55
CUST-03178,2023-05-13 09:00:00,Two year,Electronic Check,20
CUST-03179,2023-05-13 10:00:00,Two year,Bank Transfer,57
CUST-03180,2023-05-13 11:00:00,One year,Electronic Check,48
CUST-03181,2023-05-13 12:00:00,Month-to-month,Credit Card,79
CUST-03182,2023-05-13 13:00:00,Month-to-month,Mailed Check,58
CUST-03183,2023-05-13 14:00:00,Month-to-month,Credit Card,54
CUST-03184,2023-05-13 15:00:00,Month-to-month,Bank Transfer,78
CUST-03185,2023-05-13 16:00:00,Month-to-month,Bank Transfer,19
CUST-03186,2023-05-13 17:00:00,Month-to-month,Bank Transfer,19
CUST-03187,2023-05-13 18:00:00,Month-to-month,Bank Transfer,56
CUST-03188,2023-05-13 19:00:00,Month-to-month,,66
CUST-03189,2023-05-13 20:00:00,Two year,Mailed Check,59
CUST-03190,2023-05-13 21:00:00,One year,Bank Transfer,61
CUST-03191,2023-05-13 22:00:00,Month-to-month,Credit Card,51
CUST-03192,2023-05-13 23:00:00,Two year,Bank Transfer,59
CUST-03193,2023-05-14 00:00:00,Two year,Mailed Check,37
CUST-03194,2023-05-14 01:00:00,Month-to-month,Credit Card,50
CUST-03195,2023-05-14 02:00:00,Month-to-month,Credit Card,21
CUST-03196,2023-05-14 03:00:00,Month-to-month,Credit Card,62
CUST-03197,2023-05-14 04:00:00,Two year,Electronic Check,61
CUST-03198,2023-05-14 05:00:00,Two year,Bank Transfer,28
CUST-03199,2023-05-14 06:00:00,Month-to-month,Electronic Check,78
CUST-03200,2023-05-14 07:00:00,Month-to-month,Credit Card,59
CUST-03201,2023-05-14 08:00:00,Month-to-month,Electronic Check,64
CUST-03202,2023-05-14 09:00:00,Month-to-month,Electronic Check,22
CUST-03203,2023-05-14 10:00:00,Month-to-month,Electronic Check,42
CUST-03204,2023-05-14 11:00:00,Two year,Bank Transfer,66
CUST-03205,2023-05-14 12:00:00,One year,Credit Card,77
CUST-03206,2023-05-14 13:00:00,Two year,Credit Card,54
CUST-03207,2023-05-14 14:00:00,Two year,Bank Transfer,51
CUST-03208,2023-05-14 15:00:00,One year,Electronic Check,26
CUST-03209,2023-05-14 16:00:00,Month-to-month,Electronic Check,23
CUST-03210,2023-05-14 17:00:00,One year,Mailed Check,35
CUST-03211,2023-05-14 18:00:00,Month-to-month,Mailed Check,31
CUST-03212,2023-05-14 19:00:00,One year,Mailed Check,36
CUST-03213,2023-05-14 20:00:00,Month-to-month,Bank Transfer,31
CUST-03214,2023-05-14 21:00:00,One year,Credit Card,57
CUST-03215,2023-05-14 22:00:00,Month-to-month,Mailed Check,34
CUST-03216,2023-05-14 23:00:00,Month-to-month,Credit Card,77
CUST-03217,2023-05-15 00:00:00,Month-to-month,Credit Card,52
CUST-03218,2023-05-15 01:00:00,Month-to-month,Credit Card,46
CUST-03219,2023-05-15 02:00:00,One year,Bank Transfer,59
CUST-03220,2023-05-15 03:00:00,One year,Bank Transfer,34
CUST-03221,2023-05-15 04:00:00,Month-to-month,Bank Transfer,76
CUST-03222,2023-05-15 05:00:00,Month-to-month,Bank Transfer,60
CUST-03223,2023-05-15 06:00:00,Month-to-month,Mailed Check,25
CUST-03224,2023-05-15 07:00:00,Month-to-month,Electronic Check,18
CUST-03225,2023-05-15 08:00:00,Month-to-month,Electronic Check,62
CUST-03226,2023-05-15 09:00:00,Two year,Electronic Check,70
CUST-03227,2023-05-15 10:00:00,Month-to-month,Mailed Check,53
CUST-03228,2023-05-15 11:00:00,Month-to-month,Electronic Check,24
CUST-03229,2023-05-15 12:00:00,Month-to-month,Mailed Check,63
CUST-03230,2023-05-15 13:00:00,Month-to-month,Mailed Check,22
CUST-03231,2023-05-15 14:00:00,Month-to-month,Mailed Check,41
CUST-03232,2023-05-15 15:00:00,One year,Electronic Check,45
CUST-03233,2023-05-15 16:00:00,Month-to-month,Credit Card,79
CUST-03234,2023-05-15 17:00:00,Month-to-month,Electronic Check,60
CUST-03235,2023-05-15 18:00:00,Month-to-month,Electronic Check,34
CUST-03236,2023-05-15 19:00:00,Month-to-month,Bank Transfer,54
CUST-03237,2023-05-15 20:00:00,Month-to-month,Mailed Check,37
CUST-03238,2023-05-15 21:00:00,Two year,Credit Card,20
CUST-03239,2023-05-15 22:00:00,One year,Bank Transfer,54
CUST-03240,2023-05-15 23:00:00,Month-to-month,Credit Card,43
CUST-03241,2023-05-16 00:00:00,Month-to-month,Credit Card,32
CUST-03242,2023-05-16 01:00:00,Month-to-month,Mailed Check,68
CUST-03243,2023-05-16 02:00:00,Month-to-month,Electronic Check,65
CUST-03244,2023-05-16 03:00:00,One year,Mailed Check,25
CUST-03245,2023-05-16 04:00:00,One year,Mailed Check,30
CUST-03246,2023-05-16 05:00:00,Month-to-month,Bank Transfer,65
CUST-03247,2023-05-16 06:00:00,Month-to-month,Mailed Check,20
CUST-03248,2023-05-16 07:00:00,Month-to-month,Electronic Check,18
CUST-03249,2023-05-16 08:00:00,Two year,Credit Card,26
CUST-03250,2023-05-16 09:00:00,One year,Mailed Check,48
CUST-03251,2023-05-16 10:00:00,Month-to-month,Credit Card,58
CUST-03252,2023-05-16 11:00:00,Month-to-month,Mailed Check,71
CUST-03253,2023-05-16 12:00:00,One year,Credit Card,43
CUST-03254,2023-05-16 13:00:00,Month-to-month,Mailed Check,34
CUST-03255,2023-05-16 14:00:00,Month-to-month,Bank Transfer,73
CUST-03256,2023-05-16 15:00:00,Month-to-month,Credit Card,51
CUST-03257,2023-05-16 16:00:00,One year,Mailed Check,26
CUST-03258,2023-05-16 17:00:00,Month-to-month,Mailed Check,79
CUST-03259,2023-05-16 18:00:00,Month-to-month,Bank Transfer,73
CUST-03260,2023-05-16 19:00:00,Two year,Bank Transfer,68
CUST-03261,2023-05-16 20:00:00,Month-to-month,Bank Transfer,30
CUST-03262,2023-05-16 21:00:00,Month-to-month,Credit Card,22
CUST-03263,2023-05-16 22:00:00,Month-to-month,,58
CUST-03264,2023-05-16 23:00:00,Month-to-month,Bank Transfer,30
CUST-03265,2023-05-17 00:00:00,One year,Electronic Check,18
CUST-03266,2023-05-17 01:00:00,Month-to-month,Electronic Check,42
CUST-03267,2023-05-17 02:00:00,Month-to-month,Mailed Check,64
CUST-03268,2023-05-17 03:00:00,Month-to-month,Electronic Check,21
CUST-03269,2023-05-17 04:00:00,One year,Mailed Check,53
CUST-03270,2023-05-17 05:00:00,One year,Credit Card,69
CUST-03271,2023-05-17 06:00:00,Month-to-month,Credit Card,27
CUST-03272,2023-05-17 07:00:00,Month-to-month,Electronic Check,45
CUST-03273,2023-05-17 08:00:00,One year,Credit Card,74
CUST-03274,2023-05-17 09:00:00,Month-to-month,,79
CUST-03275,2023-05-17 10:00:00,Two year,Bank Transfer,23
CUST-03276,2023-05-17 11:00:00,Two year,Electronic Check,44
CUST-03277,2023-05-17 12:00:00,Two year,,73
CUST-03278,2023-05-17 13:00:00,Month-to-month,Mailed Check,29
CUST-03279,2023-05-17 14:00:00,Month-to-month,Credit Card,79
CUST-03280,2023-05-17 15:00:00,One year,Mailed Check,69
CUST-03281,2023-05-17 16:00:00,Month-to-month,Mailed Check,65
CUST-03282,2023-05-17 17:00:00,Month-to-month,Bank Transfer,20
CUST-03283,2023-05-17 18:00:00,Two year,,63
CUST-03284,2023-05-17 19:00:00,Two year,Bank Transfer,50
CUST-03285,2023-05-17 20:00:00,Month-to-month,Bank Transfer,27
CUST-03286,2023-05-17 21:00:00,Month-to-month,Mailed Check,48
CUST-03287,2023-05-17 22:00:00,Month-to-month,Bank Transfer,32
CUST-03288,2023-05-17 23:00:00,Two year,Credit Card,24
CUST-03289,2023-05-18 00:00:00,Two year,Bank Transfer,53
CUST-03290,2023-05-18 01:00:00,Month-to-month,Bank Transfer,31
CUST-03291,2023-05-18 02:00:00,Month-to-month,Bank Transfer,73
CUST-03292,2023-05-18 03:00:00,Two year,Electronic Check,65
CUST-03293,2023-05-18 04:00:00,Month-to-month,Credit Card,31
CUST-03294,2023-05-18 05:00:00,Month-to-month,Credit Card,20
CUST-03295,2023-05-18 06:00:00,Two year,Mailed Check,66
CUST-03296,2023-05-18 07:00:00,Month-to-month,Mailed Check,70
CUST-03297,2023-05-18 08:00:00,One year,Bank Transfer,63
CUST-03298,2023-05-18 09:00:00,Month-to-month,Electronic Check,67
CUST-03299,2023-05-18 10:00:00,Month-to-month,Mailed Check,20
CUST-03300,2023-05-18 11:00:00,Two year,Mailed Check,79
CUST-03301,2023-05-18 12:00:00,Month-to-month,Bank Transfer,39
CUST-03302,2023-05-18 13:00:00,Two year,Bank Transfer,36
CUST-03303,2023-05-18 14:00:00,Month-to-month,Mailed Check,52
CUST-03304,2023-05-18 15:00:00,Month-to-month,Mailed Check,29
CUST-03305,2023-05-18 16:00:00,Month-to-month,Credit Card,71
CUST-03306,2023-05-18 17:00:00,Month-to-month,,22
CUST-03307,2023-05-18 18:00:00,Month-to-month,Credit Card,27
CUST-03308,2023-05-18 19:00:00,Month-to-month,Mailed Check,58
CUST-03309,2023-05-18 20:00:00,Month-to-month,Credit Card,50
CUST-03310,2023-05-18 21:00:00,Month-to-month,Credit Card,30
CUST-03311,2023-05-18 22:00:00,One year,Mailed Check,52
CUST-03312,2023-05-18 23:00:00,One year,Bank Transfer,68
CUST-03313,2023-05-19 00:00:00,One year,Mailed Check,49
CUST-03314,2023-05-19 01:00:00,Month-to-month,Bank Transfer,28
CUST-03315,2023-05-19 02:00:00,Month-to-month,Mailed Check,65
CUST-03316,2023-05-19 03:00:00,One year,Mailed Check,55
CUST-03317,2023-05-19 04:00:00,Month-to-month,Mailed Check,41
CUST-03318,2023-05-19 05:00:00,Month-to-month,Electronic Check,52
CUST-03319,2023-05-19 06:00:00,Two year,Bank Transfer,36
CUST-03320,2023-05-19 07:00:00,One year,Electronic Check,23
CUST-03321,2023-05-19 08:00:00,Month-to-month,Mailed Check,57
CUST-03322,2023-05-19 09:00:00,Month-to-month,Credit Card,71
CUST-03323,2023-05-19 10:00:00,One year,Electronic Check,62
CUST-03324,2023-05-19 11:00:00,Month-to-month,Bank Transfer,61
CUST-03325,2023-05-19 12:00:00,One year,Mailed Check,79
CUST-03326,2023-05-19 13:00:00,One year,Electronic Check,59
CUST-03327,2023-05-19 14:00:00,Two year,Credit Card,52
CUST-03328,2023-05-19 15:00:00,Month-to-month,Electronic Check,21
CUST-03329,2023-05-19 16:00:00,Month-to-month,Bank Transfer,50
CUST-03330,2023-05-19 17:00:00,One year,Electronic Check,30
CUST-03331,2023-05-19 18:00:00,One year,Credit Card,73
CUST-03332,2023-05-19 19:00:00,One year,Credit Card,53
CUST-03333,2023-05-19 20:00:00,Month-to-month,Bank Transfer,71
CUST-03334,2023-05-19 21:00:00,Month-to-month,Credit Card,60
CUST-03335,2023-05-19 22:00:00,Two year,Mailed Check,36
CUST-03336,2023-05-19 23:00:00,One year,Credit Card,60
CUST-03337,2023-05-20 00:00:00,Two year,Mailed Check,29
CUST-03338,2023-05-20 01:00:00,One year,Electronic Check,28
CUST-03339,2023-05-20 02:00:00,Month-to-month,Mailed Check,23
CUST-03340,2023-05-20 03:00:00,One year,Mailed Check,29
CUST-03341,2023-05-20 04:00:00,Two year,Electronic Check,44
CUST-03342,2023-05-20 05:00:00,Month-to-month,Credit Card,58
CUST-03343,2023-05-20 06:00:00,One year,Mailed Check,42
CUST-03344,2023-05-20 07:00:00,Month-to-month,Credit Card,59
CUST-03345,2023-05-20 08:00:00,Month-to-month,Electronic Check,20
CUST-03346,2023-05-20 09:00:00,One year,Bank Transfer,20
CUST-03347,2023-05-20 10:00:00,Month-to-month,,37
CUST-03348,2023-05-20 11:00:00,Month-to-month,Credit Card,45
CUST-03349,2023-05-20 12:00:00,Month-to-month,Bank Transfer,40
CUST-03350,2023-05-20 13:00:00,Month-to-month,Bank Transfer,65
CUST-03351,2023-05-20 14:00:00,Month-to-month,Electronic Check,20
CUST-03352,2023-05-20 15:00:00,Month-to-month,Credit Card,59
CUST-03353,2023-05-20 16:00:00,Two year,Credit Card,41
CUST-03354,2023-05-20 17:00:00,Month-to-month,Electronic Check,60
CUST-03355,2023-05-20 18:00:00,Month-to-month,Credit Card,57
CUST-03356,2023-05-20 19:00:00,Month-to-month,Mailed Check,23
CUST-03357,2023-05-20 20:00:00,One year,Mailed Check,37
CUST-03358,2023-05-20 21:00:00,Month-to-month,Mailed Check,28
CUST-03359,2023-05-20 22:00:00,Two year,Credit Card,49
CUST-03360,2023-05-20 23:00:00,One year,Mailed Check,77
CUST-03361,2023-05-21 00:00:00,One year,,44
CUST-03362,2023-05-21 01:00:00,Month-to-month,Electronic Check,38
CUST-03363,2023-05-21 02:00:00,One year,Electronic Check,61
CUST-03364,2023-05-21 03:00:00,Month-to-month,Bank Transfer,65
CUST-03365,2023-05-21 04:00:00,Two year,Bank Transfer,67
CUST-03366,2023-05-21 05:00:00,One year,Bank Transfer,30
CUST-03367,2023-05-21 06:00:00,Month-to-month,Bank Transfer,39
CUST-03368,2023-05-21 07:00:00,Month-to-month,Electronic Check,52
CUST-03369,2023-05-21 08:00:00,Month-to-month,Electronic Check,64
CUST-03370,2023-05-21 09:00:00,One year,Electronic Check,39
CUST-03371,2023-05-21 10:00:00,Month-to-month,Mailed Check,45
CUST-03372,2023-05-21 11:00:00,Month-to-month,Mailed Check,38
CUST-03373,2023-05-21 12:00:00,Month-to-month,Bank Transfer,63
CUST-03374,2023-05-21 13:00:00,One year,Mailed Check,35
CUST-03375,2023-05-21 14:00:00,Two year,Credit Card,48
CUST-03376,2023-05-21 15:00:00,One year,Electronic Check,77
CUST-03377,2023-05-21 16:00:00,One year,Bank Transfer,78
CUST-03378,2023-05-21 17:00:00,Month-to-month,Bank Transfer,63
CUST-03379,2023-05-21 18:00:00,Month-to-month,Credit Card,54
CUST-03380,2023-05-21 19:00:00,One year,Mailed Check,38
CUST-03381,2023-05-21 20:00:00,Month-to-month,Bank Transfer,31
CUST-03382,2023-05-21 21:00:00,Month-to-month,Mailed Check,42
CUST-03383,2023-05-21 22:00:00,Month-to-month,Mailed Check,44
CUST-03384,2023-05-21 23:00:00,Month-to-month,Credit Card,57
CUST-03385,2023-05-22 00:00:00,Month-to-month,Bank Transfer,77
CUST-03386,2023-05-22 01:00:00,Two year,Mailed Check,77
CUST-03387,2023-05-22 02:00:00,Month-to-month,Mailed Check,40
CUST-03388,2023-05-22 03:00:00,Month-to-month,Credit Card,48
CUST-03389,2023-05-22 04:00:00,Month-to-month,Credit Card,64
CUST-03390,2023-05-22 05:00:00,One year,,77
CUST-03391,2023-05-22 06:00:00,Month-to-month,Credit Card,46
CUST-03392,2023-05-22 07:00:00,Two year,Mailed Check,64
CUST-03393,2023-05-22 08:00:00,Two year,Bank Transfer,47
CUST-03394,2023-05-22 09:00:00,Month-to-month,Electronic Check,68
CUST-03395,2023-05-22 10:00:00,Two year,Credit Card,43
CUST-03396,2023-05-22 11:00:00,Two year,Electronic Check,37
CUST-03397,2023-05-22 12:00:00,Two year,Mailed Check,55
CUST-03398,2023-05-22 13:00:00,Two year,Mailed Check,36
CUST-03399,2023-05-22 14:00:00,Month-to-month,Mailed Check,44
CUST-03400,2023-05-22 15:00:00,Month-to-month,Electronic Check,42
CUST-03401,2023-05-22 16:00:00,Month-to-month,Mailed Check,57
CUST-03402,2023-05-22 17:00:00,Month-to-month,Credit Card,55
CUST-03403,2023-05-22 18:00:00,Two year,Bank Transfer,69
CUST-03404,2023-05-22 19:00:00,Month-to-month,Bank Transfer,40
CUST-03405,2023-05-22 20:00:00,One year,Credit Card,46
CUST-03406,2023-05-22 21:00:00,Two year,Bank Transfer,32
CUST-03407,2023-05-22 22:00:00,Two year,,76
CUST-03408,2023-05-22 23:00:00,Two year,Mailed Check,20
CUST-03409,2023-05-23 00:00:00,Month-to-month,Mailed Check,27
CUST-03410,2023-05-23 01:00:00,Month-to-month,Mailed Check,32
CUST-03411,2023-05-23 02:00:00,Month-to-month,Electronic Check,73
