CustomerID,SignupDate,ContractType,PaymentMethod,Age,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany,TenureMonths,ContractType_Num,PaymentMethod_Num,ChurnRiskScore_%
CUST-02503,2023-04-15 06:00:00,Month-to-month,Bank Transfer,19,110.2,4297.8,0,4,0,39.0,0,0,6.0
CUST-02504,2023-04-15 07:00:00,Two year,Bank Transfer,37,39.88,1555.3200000000002,2,10,0,39.0,2,0,20.0
CUST-02505,2023-04-15 08:00:00,Month-to-month,Credit Card,64,33.54,1308.06,2,7,0,39.0,0,1,8.0
CUST-02506,2023-04-15 09:00:00,Month-to-month,Bank Transfer,35,84.24,3285.36,2,10,1,39.0,0,0,13.0
CUST-02507,2023-04-15 10:00:00,Two year,Credit Card,18,41.1,1602.9,0,1,0,39.0,2,1,8.0
CUST-02508,2023-04-15 11:00:00,Month-to-month,Mailed Check,75,75.44,2942.16,2,6,0,39.0,0,3,9.0
CUST-02509,2023-04-15 12:00:00,Two year,Bank Transfer,46,115.66,4510.74,2,6,1,39.0,2,0,68.0
CUST-02510,2023-04-15 13:00:00,Two year,Credit Card,46,92.87,3621.93,1,8,0,39.0,2,1,9.0
CUST-02511,2023-04-15 14:00:00,Month-to-month,Bank Transfer,36,85.57,3337.23,0,2,0,39.0,0,0,4.0
CUST-02512,2023-04-15 15:00:00,Two year,Bank Transfer,61,81.73,3187.4700000000003,1,2,0,39.0,2,0,18.0
CUST-02513,2023-04-15 16:00:00,Month-to-month,Bank Transfer,57,46.15,1799.85,1,1,0,39.0,0,0,1.0
CUST-02514,2023-04-15 17:00:00,Month-to-month,Credit Card,23,68.93,2688.2700000000004,1,3,0,39.0,0,1,3.0
CUST-02515,2023-04-15 18:00:00,One year,Electronic Check,61,60.82,2371.98,1,7,0,39.0,1,2,12.0
CUST-02516,2023-04-15 19:00:00,Two year,Bank Transfer,56,115.78,4515.42,1,8,0,39.0,2,0,10.0
CUST-02517,2023-04-15 20:00:00,Month-to-month,Bank Transfer,67,51.8,2020.2,2,7,0,39.0,0,0,17.0
CUST-02518,2023-04-15 21:00:00,Month-to-month,Mailed Check,71,72.43,2824.7700000000004,2,9,1,39.0,0,3,69.0
CUST-02519,2023-04-15 22:00:00,One year,Electronic Check,63,114.43,4462.77,3,8,0,39.0,1,2,9.0
CUST-02520,2023-04-15 23:00:00,One year,Credit Card,25,101.02,3939.78,0,8,1,39.0,1,1,63.0
CUST-02521,2023-04-16 00:00:00,One year,Mailed Check,41,116.81,4555.59,1,2,0,39.0,1,3,3.0
CUST-02522,2023-04-16 01:00:00,Month-to-month,Bank Transfer,37,84.75,3305.25,1,1,0,39.0,0,0,11.0
CUST-02523,2023-04-16 02:00:00,Month-to-month,Mailed Check,71,60.03,2341.17,2,6,0,39.0,0,3,13.0
CUST-02524,2023-04-16 03:00:00,Month-to-month,Mailed Check,31,104.4,4071.6,1,7,0,39.0,0,3,5.0
CUST-02525,2023-04-16 04:00:00,Two year,Bank Transfer,22,56.22,2192.58,1,6,1,39.0,2,0,77.0
CUST-02526,2023-04-16 05:00:00,Month-to-month,Electronic Check,58,44.82,1747.98,2,7,0,39.0,0,2,9.0
CUST-02527,2023-04-16 06:00:00,Month-to-month,Electronic Check,57,93.56,3648.84,1,8,1,39.0,0,2,10.0
CUST-02528,2023-04-16 07:00:00,Two year,Mailed Check,51,87.5,3412.5,1,2,0,39.0,2,3,4.0
CUST-02529,2023-04-16 08:00:00,Month-to-month,Bank Transfer,77,109.1,4254.9,2,1,1,39.0,0,0,77.0
CUST-02530,2023-04-16 09:00:00,Two year,Credit Card,33,116.57,4546.23,1,10,0,39.0,2,1,8.0
CUST-02531,2023-04-16 10:00:00,One year,Mailed Check,62,107.15,4178.85,2,8,0,39.0,1,3,9.0
CUST-02532,2023-04-16 11:00:00,Two year,Credit Card,24,35.39,1380.21,4,8,0,39.0,2,1,19.0
CUST-02533,2023-04-16 12:00:00,Month-to-month,Mailed Check,33,89.8,3502.2,1,8,0,39.0,0,3,6.0
CUST-02534,2023-04-16 13:00:00,Month-to-month,Mailed Check,24,100.62,3924.18,5,10,0,39.0,0,3,8.0
CUST-02535,2023-04-16 14:00:00,One year,Bank Transfer,44,118.37,4616.43,2,7,0,39.0,1,0,34.0
CUST-02536,2023-04-16 15:00:00,Two year,Bank Transfer,31,63.71,2484.69,2,2,1,39.0,2,0,75.0
CUST-02537,2023-04-16 16:00:00,One year,Credit Card,31,45.28,1765.92,3,4,0,39.0,1,1,6.0
CUST-02538,2023-04-16 17:00:00,Month-to-month,Credit Card,61,106.76,4163.64,0,9,1,39.0,0,1,13.0
CUST-02539,2023-04-16 18:00:00,One year,Electronic Check,50,58.57,2284.23,0,8,1,39.0,1,2,75.0
CUST-02540,2023-04-16 19:00:00,One year,Bank Transfer,50,83.83,3269.37,2,4,0,39.0,1,0,1.0
CUST-02541,2023-04-16 20:00:00,One year,Mailed Check,61,65.08,2538.12,1,8,0,39.0,1,3,4.0
CUST-02542,2023-04-16 21:00:00,One year,Mailed Check,37,66.2,2581.8,3,10,0,39.0,1,3,4.0
CUST-02543,2023-04-16 22:00:00,Two year,Electronic Check,70,95.92,3740.88,2,6,0,39.0,2,2,2.0
CUST-02544,2023-04-16 23:00:00,One year,Bank Transfer,64,62.53,2438.67,0,9,1,39.0,1,0,72.0
CUST-02545,2023-04-17 00:00:00,Month-to-month,Unknown,53,92.37,3602.4300000000003,1,1,0,39.0,0,4,11.0
CUST-02546,2023-04-17 01:00:00,Month-to-month,Electronic Check,24,31.28,1219.92,2,6,0,39.0,0,2,12.0
CUST-02547,2023-04-17 02:00:00,Month-to-month,Electronic Check,49,59.21,2309.19,1,4,0,39.0,0,2,13.0
CUST-02548,2023-04-17 03:00:00,Month-to-month,Mailed Check,65,58.71,2289.69,3,3,0,39.0,0,3,6.0
CUST-02549,2023-04-17 04:00:00,Month-to-month,Mailed Check,20,97.39,3798.21,0,5,0,39.0,0,3,9.0
CUST-02550,2023-04-17 05:00:00,Month-to-month,Credit Card,56,58.3,2273.7,1,10,0,39.0,0,1,16.0
CUST-02551,2023-04-17 06:00:00,Month-to-month,Bank Transfer,46,87.0,3393.0,2,8,1,39.0,0,0,64.0
CUST-02552,2023-04-17 07:00:00,Month-to-month,Credit Card,41,91.96,3586.44,2,10,0,39.0,0,1,1.0
CUST-02553,2023-04-17 08:00:00,Two year,Unknown,39,89.25,3480.75,1,6,0,39.0,2,4,6.0
CUST-02554,2023-04-17 09:00:00,Two year,Mailed Check,23,84.29,3287.3100000000004,2,1,1,39.0,2,3,26.0
CUST-02555,2023-04-17 10:00:00,Month-to-month,Unknown,65,67.22,2621.58,1,6,0,39.0,0,4,9.0
CUST-02556,2023-04-17 11:00:00,Two year,Electronic Check,41,63.59,2480.01,2,7,0,39.0,2,2,3.0
CUST-02557,2023-04-17 12:00:00,Month-to-month,Bank Transfer,57,80.81,3151.59,0,6,0,39.0,0,0,2.0
CUST-02558,2023-04-17 13:00:00,Month-to-month,Mailed Check,40,35.72,1393.08,4,3,0,39.0,0,3,7.0
CUST-02559,2023-04-17 14:00:00,Month-to-month,Credit Card,71,108.82,4243.98,0,9,0,39.0,0,1,7.0
CUST-02560,2023-04-17 15:00:00,Month-to-month,Bank Transfer,55,104.28,4066.92,0,10,0,39.0,0,0,2.0
CUST-02561,2023-04-17 16:00:00,One year,Credit Card,27,61.17,2385.63,5,10,0,39.0,1,1,5.0
CUST-02562,2023-04-17 17:00:00,One year,Electronic Check,33,81.01,3159.3900000000003,0,4,0,39.0,1,2,13.0
CUST-02563,2023-04-17 18:00:00,Month-to-month,Bank Transfer,28,113.9,4442.1,0,5,0,39.0,0,0,5.0
CUST-02564,2023-04-17 19:00:00,Month-to-month,Credit Card,49,54.44,2123.16,1,5,0,39.0,0,1,8.0
CUST-02565,2023-04-17 20:00:00,Month-to-month,Bank Transfer,62,96.82,3775.98,1,3,1,39.0,0,0,73.0
CUST-02566,2023-04-17 21:00:00,Month-to-month,Electronic Check,78,37.44,1460.16,5,2,1,39.0,0,2,27.0
CUST-02567,2023-04-17 22:00:00,Month-to-month,Bank Transfer,23,77.1,3006.9,0,8,0,39.0,0,0,6.0
CUST-02568,2023-04-17 23:00:00,Month-to-month,Credit Card,41,109.56,4272.84,1,7,0,39.0,0,1,10.0
CUST-02569,2023-04-18 00:00:00,Two year,Electronic Check,50,79.65,3106.3500000000004,1,5,0,39.0,2,2,5.0
CUST-02570,2023-04-18 01:00:00,Two year,Mailed Check,70,85.46,3332.94,2,1,0,39.0,2,3,3.0
CUST-02571,2023-04-18 02:00:00,Month-to-month,Credit Card,68,111.69,4355.91,2,10,0,39.0,0,1,9.0
CUST-02572,2023-04-18 03:00:00,Two year,Credit Card,29,94.38,3680.82,4,1,0,39.0,2,1,4.0
CUST-02573,2023-04-18 04:00:00,Month-to-month,Electronic Check,73,92.63,3612.57,0,8,0,39.0,0,2,5.0
CUST-02574,2023-04-18 05:00:00,Month-to-month,Electronic Check,44,82.77,3228.03,0,4,1,39.0,0,2,62.0
CUST-02575,2023-04-18 06:00:00,Month-to-month,Mailed Check,55,86.97,3391.83,3,4,0,39.0,0,3,1.0
CUST-02576,2023-04-18 07:00:00,One year,Credit Card,79,102.33,3990.87,2,9,0,39.0,1,1,47.0
CUST-02577,2023-04-18 08:00:00,Two year,Electronic Check,35,118.13,4607.07,1,2,0,39.0,2,2,3.0
CUST-02578,2023-04-18 09:00:00,One year,Mailed Check,62,101.58,3961.62,1,5,0,39.0,1,3,2.0
CUST-02579,2023-04-18 10:00:00,Month-to-month,Unknown,56,93.68,3653.52,2,6,0,39.0,0,4,0.0
CUST-02580,2023-04-18 11:00:00,One year,Electronic Check,72,42.19,1645.41,2,6,0,39.0,1,2,4.0
CUST-02581,2023-04-18 12:00:00,Month-to-month,Credit Card,30,103.54,4038.06,1,10,0,39.0,0,1,15.0
CUST-02582,2023-04-18 13:00:00,Two year,Bank Transfer,70,96.24,3753.36,1,3,0,39.0,2,0,10.0
CUST-02583,2023-04-18 14:00:00,Month-to-month,Bank Transfer,57,99.34,3874.26,0,10,1,39.0,0,0,64.0
CUST-02584,2023-04-18 15:00:00,Month-to-month,Mailed Check,47,50.79,1980.81,2,6,1,39.0,0,3,71.0
CUST-02585,2023-04-18 16:00:00,Month-to-month,Bank Transfer,70,111.31,4341.09,1,10,1,39.0,0,0,64.0
CUST-02586,2023-04-18 17:00:00,One year,Bank Transfer,66,38.75,1511.25,4,10,0,39.0,1,0,15.0
CUST-02587,2023-04-18 18:00:00,Month-to-month,Electronic Check,58,52.82,2059.98,1,5,0,39.0,0,2,19.0
CUST-02588,2023-04-18 19:00:00,One year,Mailed Check,69,89.67,3497.13,3,8,0,39.0,1,3,14.0
CUST-02589,2023-04-18 20:00:00,Month-to-month,Unknown,30,90.63,3534.57,3,4,0,39.0,0,4,4.0
CUST-02590,2023-04-18 21:00:00,One year,Mailed Check,51,58.19,2269.41,1,10,0,39.0,1,3,13.0
CUST-02591,2023-04-18 22:00:00,Two year,Electronic Check,53,93.13,3632.07,1,10,0,39.0,2,2,12.0
CUST-02592,2023-04-18 23:00:00,Two year,Bank Transfer,47,64.91,2531.49,2,3,0,39.0,2,0,12.0
CUST-02593,2023-04-19 00:00:00,Month-to-month,Credit Card,78,30.01,1170.39,0,6,0,39.0,0,1,25.0
CUST-02594,2023-04-19 01:00:00,Month-to-month,Mailed Check,42,44.63,1740.5700000000002,3,10,0,39.0,0,3,7.0
CUST-02595,2023-04-19 02:00:00,Month-to-month,Bank Transfer,19,109.43,4267.77,1,9,1,39.0,0,0,14.0
CUST-02596,2023-04-19 03:00:00,One year,Mailed Check,53,50.03,1951.17,0,8,1,39.0,1,3,24.0
CUST-02597,2023-04-19 04:00:00,Month-to-month,Credit Card,35,40.15,1565.85,1,10,1,39.0,0,1,76.0
CUST-02598,2023-04-19 05:00:00,Month-to-month,Mailed Check,22,91.39,3564.21,1,8,0,39.0,0,3,9.0
CUST-02599,2023-04-19 06:00:00,Month-to-month,Mailed Check,36,69.66,2716.74,0,3,1,39.0,0,3,45.0
CUST-02600,2023-04-19 07:00:00,Month-to-month,Mailed Check,59,101.69,3965.91,4,1,0,39.0,0,3,6.0
CUST-02601,2023-04-19 08:00:00,One year,Unknown,35,107.53,4193.67,2,3,0,39.0,1,4,15.0
CUST-02602,2023-04-19 09:00:00,Month-to-month,Credit Card,79,106.14,4139.46,1,3,1,39.0,0,1,78.0
CUST-02603,2023-04-19 10:00:00,One year,Credit Card,74,58.16,2268.24,1,6,0,39.0,1,1,4.0
CUST-02604,2023-04-19 11:00:00,Month-to-month,Unknown,49,75.49,2944.11,0,3,1,39.0,0,4,74.0
CUST-02605,2023-04-19 12:00:00,Month-to-month,Bank Transfer,38,88.51,3451.8900000000003,3,2,0,39.0,0,0,9.0
CUST-02606,2023-04-19 13:00:00,Month-to-month,Bank Transfer,27,58.97,2299.83,1,9,0,39.0,0,0,15.0
CUST-02607,2023-04-19 14:00:00,Month-to-month,Electronic Check,54,33.69,1313.91,2,6,0,39.0,0,2,7.0
CUST-02608,2023-04-19 15:00:00,Month-to-month,Mailed Check,66,74.6,2909.4,1,5,0,39.0,0,3,9.0
CUST-02609,2023-04-19 16:00:00,One year,Mailed Check,39,31.14,1214.46,4,3,0,39.0,1,3,6.0
CUST-02610,2023-04-19 17:00:00,Month-to-month,Credit Card,30,115.56,4506.84,3,7,0,39.0,0,1,11.0
CUST-02611,2023-04-19 18:00:00,Two year,Mailed Check,72,101.7,3966.3,2,7,0,39.0,2,3,5.0
CUST-02612,2023-04-19 19:00:00,Month-to-month,Electronic Check,34,47.27,1843.53,0,4,0,39.0,0,2,32.0
CUST-02613,2023-04-19 20:00:00,Month-to-month,Bank Transfer,26,55.87,2178.93,1,10,0,39.0,0,0,7.0
CUST-02614,2023-04-19 21:00:00,One year,Credit Card,41,118.46,4619.94,0,2,0,39.0,1,1,2.0
CUST-02615,2023-04-19 22:00:00,Month-to-month,Unknown,61,63.61,2480.79,1,2,0,39.0,0,4,3.0
CUST-02616,2023-04-19 23:00:00,Month-to-month,Mailed Check,31,100.53,3920.67,0,8,0,39.0,0,3,9.0
CUST-02617,2023-04-20 00:00:00,Month-to-month,Credit Card,63,70.21,2738.19,2,4,0,39.0,0,1,5.0
CUST-02618,2023-04-20 01:00:00,Month-to-month,Bank Transfer,25,107.77,4203.03,2,7,0,39.0,0,0,5.0
CUST-02619,2023-04-20 02:00:00,Two year,Credit Card,72,93.33,3639.87,0,3,0,39.0,2,1,3.0
CUST-02620,2023-04-20 03:00:00,Month-to-month,Bank Transfer,54,32.05,1249.9499999999998,3,9,1,39.0,0,0,78.0
CUST-02621,2023-04-20 04:00:00,One year,Electronic Check,36,56.49,2203.11,0,10,0,39.0,1,2,4.0
CUST-02622,2023-04-20 05:00:00,Two year,Electronic Check,45,80.21,3128.19,1,9,0,39.0,2,2,3.0
CUST-02623,2023-04-20 06:00:00,Month-to-month,Bank Transfer,63,113.35,4420.65,0,7,0,39.0,0,0,2.0
CUST-02624,2023-04-20 07:00:00,Two year,Mailed Check,58,39.17,1527.63,0,7,0,39.0,2,3,9.0
CUST-02625,2023-04-20 08:00:00,Month-to-month,Credit Card,47,84.1,3279.9,1,1,0,39.0,0,1,2.0
CUST-02626,2023-04-20 09:00:00,Two year,Mailed Check,24,57.19,2230.41,0,10,0,39.0,2,3,21.0
CUST-02627,2023-04-20 10:00:00,Month-to-month,Credit Card,76,110.04,4291.56,1,8,0,39.0,0,1,14.0
CUST-02628,2023-04-20 11:00:00,One year,Electronic Check,75,98.86,3855.54,4,2,0,39.0,1,2,6.0
CUST-02629,2023-04-20 12:00:00,Month-to-month,Electronic Check,43,63.27,2467.53,3,8,0,39.0,0,2,8.0
CUST-02630,2023-04-20 13:00:00,Month-to-month,Electronic Check,57,45.03,1756.17,2,2,0,39.0,0,2,13.0
CUST-02631,2023-04-20 14:00:00,One year,Credit Card,63,31.02,1209.78,1,1,0,39.0,1,1,15.0
CUST-02632,2023-04-20 15:00:00,One year,Electronic Check,71,85.9,3350.1000000000004,1,8,0,39.0,1,2,5.0
CUST-02633,2023-04-20 16:00:00,Month-to-month,Electronic Check,77,66.55,2595.45,0,4,0,39.0,0,2,7.0
CUST-02634,2023-04-20 17:00:00,Month-to-month,Electronic Check,63,58.32,2274.48,2,10,1,39.0,0,2,65.0
CUST-02635,2023-04-20 18:00:00,One year,Electronic Check,28,118.7,4629.3,0,6,0,39.0,1,2,4.0
CUST-02636,2023-04-20 19:00:00,One year,Mailed Check,31,71.95,2806.05,1,10,1,39.0,1,3,69.0
CUST-02637,2023-04-20 20:00:00,Two year,Electronic Check,38,97.48,3801.72,1,10,0,39.0,2,2,9.0
CUST-02638,2023-04-20 21:00:00,One year,Electronic Check,25,45.96,1792.44,2,1,0,39.0,1,2,15.0
CUST-02639,2023-04-20 22:00:00,Two year,Mailed Check,20,31.2,1216.8,2,9,1,39.0,2,3,74.0
CUST-02640,2023-04-20 23:00:00,One year,Mailed Check,45,67.57,2635.23,1,7,0,39.0,1,3,9.0
CUST-02641,2023-04-21 00:00:00,Month-to-month,Credit Card,78,89.91,3506.49,1,5,0,39.0,0,1,26.0
CUST-02642,2023-04-21 01:00:00,Month-to-month,Bank Transfer,46,75.59,2948.01,3,6,0,39.0,0,0,9.0
CUST-02643,2023-04-21 02:00:00,One year,Electronic Check,40,110.14,4295.46,2,3,0,39.0,1,2,15.0
CUST-02644,2023-04-21 03:00:00,One year,Electronic Check,35,69.05,2692.95,4,9,0,39.0,1,2,10.0
CUST-02645,2023-04-21 04:00:00,Month-to-month,Electronic Check,52,57.98,2261.22,2,2,1,39.0,0,2,71.0
CUST-02646,2023-04-21 05:00:00,Month-to-month,Credit Card,30,112.44,4385.16,2,10,0,39.0,0,1,8.0
CUST-02647,2023-04-21 06:00:00,Two year,Electronic Check,29,66.61,2597.79,1,1,0,39.0,2,2,6.0
CUST-02648,2023-04-21 07:00:00,Month-to-month,Bank Transfer,64,54.26,2116.14,1,1,0,39.0,0,0,6.0
CUST-02649,2023-04-21 08:00:00,Month-to-month,Mailed Check,67,38.78,1512.42,2,10,0,39.0,0,3,9.0
CUST-02650,2023-04-21 09:00:00,Month-to-month,Credit Card,22,101.4,3954.6,2,2,1,39.0,0,1,12.0
CUST-02651,2023-04-21 10:00:00,Month-to-month,Mailed Check,56,104.26,4066.14,2,6,0,39.0,0,3,2.0
CUST-02652,2023-04-21 11:00:00,Month-to-month,Electronic Check,28,32.99,1286.61,5,6,0,39.0,0,2,1.0
CUST-02653,2023-04-21 12:00:00,Month-to-month,Electronic Check,75,62.27,2428.53,2,9,0,39.0,0,2,37.0
CUST-02654,2023-04-21 13:00:00,Month-to-month,Electronic Check,76,97.49,3802.11,1,10,0,39.0,0,2,5.0
CUST-02655,2023-04-21 14:00:00,One year,Bank Transfer,28,115.17,4491.63,1,4,1,39.0,1,0,35.0
CUST-02656,2023-04-21 15:00:00,Month-to-month,Bank Transfer,76,64.0,2496.0,0,8,0,39.0,0,0,23.0
CUST-02657,2023-04-21 16:00:00,Two year,Credit Card,64,108.48,4230.72,2,4,0,39.0,2,1,11.0
CUST-02658,2023-04-21 17:00:00,Two year,Mailed Check,59,65.43,2551.7700000000004,2,3,1,39.0,2,3,78.0
CUST-02659,2023-04-21 18:00:00,Month-to-month,Electronic Check,64,46.15,1799.85,2,4,0,39.0,0,2,4.0
CUST-02660,2023-04-21 19:00:00,One year,Electronic Check,48,30.3,1181.7,2,1,0,39.0,1,2,37.0
CUST-02661,2023-04-21 20:00:00,Month-to-month,Unknown,48,59.71,2328.69,3,9,0,39.0,0,4,9.0
CUST-02662,2023-04-21 21:00:00,Two year,Electronic Check,30,64.06,2498.34,3,5,0,39.0,2,2,2.0
CUST-02663,2023-04-21 22:00:00,Month-to-month,Bank Transfer,31,115.06,4487.34,0,7,0,39.0,0,0,11.0
CUST-02664,2023-04-21 23:00:00,One year,Mailed Check,66,48.54,1893.06,5,3,1,39.0,1,3,73.0
CUST-02665,2023-04-22 00:00:00,One year,Mailed Check,62,64.39,2511.21,1,5,0,39.0,1,3,14.0
CUST-02666,2023-04-22 01:00:00,Month-to-month,Credit Card,59,32.25,1257.75,1,10,0,39.0,0,1,15.0
CUST-02667,2023-04-22 02:00:00,Month-to-month,Bank Transfer,42,98.72,3850.08,2,4,0,39.0,0,0,6.0
CUST-02668,2023-04-22 03:00:00,One year,Electronic Check,50,112.36,4382.04,2,7,0,39.0,1,2,3.0
CUST-02669,2023-04-22 04:00:00,One year,Unknown,50,51.4,2004.6,2,5,0,39.0,1,4,16.0
CUST-02670,2023-04-22 05:00:00,Month-to-month,Mailed Check,79,68.6,2675.4,2,2,0,39.0,0,3,12.0
CUST-02671,2023-04-22 06:00:00,One year,Bank Transfer,32,40.98,1598.2199999999998,0,3,0,39.0,1,0,7.0
CUST-02672,2023-04-22 07:00:00,Month-to-month,Credit Card,33,71.11,2773.29,0,8,1,39.0,0,1,74.0
CUST-02673,2023-04-22 08:00:00,One year,Credit Card,61,41.99,1637.61,5,3,1,39.0,1,1,75.0
CUST-02674,2023-04-22 09:00:00,Month-to-month,Electronic Check,75,77.1,3006.9,2,7,0,39.0,0,2,6.0
CUST-02675,2023-04-22 10:00:00,Two year,Credit Card,73,96.11,3748.29,2,5,0,39.0,2,1,7.0
CUST-02676,2023-04-22 11:00:00,Month-to-month,Unknown,55,79.8,3112.2,1,7,1,39.0,0,4,20.0
CUST-02677,2023-04-22 12:00:00,Month-to-month,Credit Card,23,52.06,2030.34,1,10,0,39.0,0,1,4.0
CUST-02678,2023-04-22 13:00:00,Month-to-month,Electronic Check,61,61.84,2411.76,0,9,0,39.0,0,2,8.0
CUST-02679,2023-04-22 14:00:00,Month-to-month,Mailed Check,42,87.47,3411.33,1,7,0,39.0,0,3,19.0
CUST-02680,2023-04-22 15:00:00,Month-to-month,Credit Card,32,83.07,3239.73,1,6,0,39.0,0,1,6.0
CUST-02681,2023-04-22 16:00:00,Month-to-month,Credit Card,21,42.3,1649.6999999999998,2,1,1,39.0,0,1,80.0
CUST-02682,2023-04-22 17:00:00,Two year,Bank Transfer,73,106.04,4135.56,2,4,1,39.0,2,0,72.0
CUST-02683,2023-04-22 18:00:00,Month-to-month,Electronic Check,21,72.76,2837.6400000000003,0,8,0,39.0,0,2,14.0
CUST-02684,2023-04-22 19:00:00,Month-to-month,Credit Card,47,44.6,1739.4,1,1,1,39.0,0,1,10.0
CUST-02685,2023-04-22 20:00:00,Month-to-month,Bank Transfer,51,41.05,1600.9499999999998,2,6,0,39.0,0,0,15.0
CUST-02686,2023-04-22 21:00:00,Month-to-month,Mailed Check,44,116.9,4559.1,1,2,0,39.0,0,3,7.0
CUST-02687,2023-04-22 22:00:00,Month-to-month,Bank Transfer,48,55.33,2157.87,1,9,0,39.0,0,0,19.0
CUST-02688,2023-04-22 23:00:00,Month-to-month,Bank Transfer,73,111.77,4359.03,1,8,0,39.0,0,0,6.0
CUST-02689,2023-04-23 00:00:00,Month-to-month,Credit Card,49,66.95,2611.05,0,9,1,39.0,0,1,72.0
CUST-02690,2023-04-23 01:00:00,Month-to-month,Credit Card,61,64.73,2524.4700000000003,1,9,0,39.0,0,1,5.0
CUST-02691,2023-04-23 02:00:00,Month-to-month,Credit Card,56,93.08,3630.12,0,2,0,39.0,0,1,4.0
CUST-02692,2023-04-23 03:00:00,Month-to-month,Bank Transfer,69,30.88,1204.32,1,2,1,39.0,0,0,9.0
CUST-02693,2023-04-23 04:00:00,Month-to-month,Unknown,26,60.42,2356.38,0,9,0,39.0,0,4,39.0
CUST-02694,2023-04-23 05:00:00,Month-to-month,Electronic Check,58,57.23,2231.97,1,2,0,39.0,0,2,24.0
CUST-02695,2023-04-23 06:00:00,Two year,Bank Transfer,25,108.13,4217.07,1,4,0,39.0,2,0,9.0
CUST-02696,2023-04-23 07:00:00,Month-to-month,Credit Card,31,77.62,3027.1800000000003,2,2,1,39.0,0,1,71.0
CUST-02697,2023-04-23 08:00:00,One year,Electronic Check,50,62.8,2449.2,0,1,0,39.0,1,2,8.0
CUST-02698,2023-04-23 09:00:00,Month-to-month,Mailed Check,40,53.94,2103.66,2,10,1,39.0,0,3,74.0
CUST-02699,2023-04-23 10:00:00,One year,Electronic Check,38,83.14,3242.46,0,7,0,39.0,1,2,24.0
CUST-02700,2023-04-23 11:00:00,One year,Credit Card,72,43.64,1701.96,3,5,0,39.0,1,1,6.0
CUST-02701,2023-04-23 12:00:00,Month-to-month,Unknown,29,52.15,2033.85,1,3,1,39.0,0,4,28.0
CUST-02702,2023-04-23 13:00:00,Two year,Bank Transfer,74,56.42,2200.38,1,8,0,39.0,2,0,5.0
CUST-02703,2023-04-23 14:00:00,Month-to-month,Credit Card,19,84.71,3303.69,0,5,0,39.0,0,1,45.0
CUST-02704,2023-04-23 15:00:00,Month-to-month,Bank Transfer,30,63.59,2480.01,0,1,1,39.0,0,0,75.0
CUST-02705,2023-04-23 16:00:00,One year,Credit Card,79,75.52,2945.28,2,9,0,39.0,1,1,18.0
CUST-02706,2023-04-23 17:00:00,Two year,Bank Transfer,76,88.54,3453.0600000000004,2,5,0,39.0,2,0,7.0
CUST-02707,2023-04-23 18:00:00,Month-to-month,Bank Transfer,21,116.06,4526.34,3,3,0,39.0,0,0,18.0
CUST-02708,2023-04-23 19:00:00,Month-to-month,Bank Transfer,37,98.83,3854.37,0,6,0,39.0,0,0,6.0
CUST-02709,2023-04-23 20:00:00,Month-to-month,Mailed Check,67,66.47,2592.33,1,8,0,39.0,0,3,3.0
CUST-02710,2023-04-23 21:00:00,Month-to-month,Mailed Check,68,97.34,3796.26,0,2,0,39.0,0,3,12.0
CUST-02711,2023-04-23 22:00:00,One year,Credit Card,65,115.47,4503.33,2,3,1,39.0,1,1,32.0
CUST-02712,2023-04-23 23:00:00,Month-to-month,Mailed Check,76,74.94,2922.66,1,7,0,39.0,0,3,2.0
CUST-02713,2023-04-24 00:00:00,Month-to-month,Credit Card,31,66.94,2610.66,0,2,0,39.0,0,1,38.0
CUST-02714,2023-04-24 01:00:00,Month-to-month,Electronic Check,47,37.01,1443.39,1,5,0,39.0,0,2,4.0
CUST-02715,2023-04-24 02:00:00,Month-to-month,Electronic Check,46,110.31,4302.09,1,9,0,39.0,0,2,6.0
CUST-02716,2023-04-24 03:00:00,Month-to-month,Mailed Check,25,52.17,2034.63,2,7,0,39.0,0,3,9.0
CUST-02717,2023-04-24 04:00:00,One year,Electronic Check,29,35.75,1394.25,1,3,0,39.0,1,2,12.0
CUST-02718,2023-04-24 05:00:00,Two year,Electronic Check,58,78.34,3055.26,1,2,0,39.0,2,2,12.0
CUST-02719,2023-04-24 06:00:00,Two year,Bank Transfer,55,106.13,4139.07,2,10,1,39.0,2,0,75.0
CUST-02720,2023-04-24 07:00:00,Month-to-month,Bank Transfer,43,66.59,2597.01,1,9,1,39.0,0,0,71.0
CUST-02721,2023-04-24 08:00:00,Two year,Credit Card,67,100.47,3918.33,3,9,0,39.0,2,1,28.0
CUST-02722,2023-04-24 09:00:00,One year,Electronic Check,19,105.27,4105.53,6,9,0,39.0,1,2,43.0
CUST-02723,2023-04-24 10:00:00,One year,Credit Card,72,70.89,2764.71,2,10,1,39.0,1,1,75.0
CUST-02724,2023-04-24 11:00:00,Month-to-month,Credit Card,57,83.18,3244.0200000000004,3,3,1,39.0,0,1,63.0
CUST-02725,2023-04-24 12:00:00,Month-to-month,Electronic Check,73,78.05,3043.95,3,1,0,39.0,0,2,27.0
CUST-02726,2023-04-24 13:00:00,Month-to-month,Mailed Check,31,114.53,4466.67,2,9,0,39.0,0,3,14.0
